"AphiaID","phylum","class","order","family","genus","species","group","redlist_category","records","max_year","target_gene","source_obis","source_gbif","source_dna"
1577315,"Chordata","Teleostei","Anguilliformes","Nettastomatidae","Facciolella","Facciolella karrerae","fish",,,,,FALSE,TRUE,
217502,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax javanicus","fish",,,,,FALSE,TRUE,
275429,"Chordata","Teleostei","Anguilliformes","Congridae","Uroconger","Uroconger erythraeus","fish",,,,,FALSE,TRUE,
277383,"Chordata","Teleostei","Aulopiformes","Synodontidae","Harpadon","Harpadon erythraeus","fish",,,,,FALSE,TRUE,
217662,"Chordata","Teleostei","Aulopiformes","Synodontidae","Saurida","Saurida gracilis","fish",,,,,FALSE,TRUE,
217670,"Chordata","Teleostei","Aulopiformes","Synodontidae","Synodus","Synodus variegatus","fish",,,,,FALSE,TRUE,
1495336,"Chordata","Teleostei","Beloniformes","Exocoetidae","Cheilopogon","Cheilopogon marisrubri","fish",,,,,FALSE,TRUE,
213174,"Chordata","Teleostei","Beloniformes","Hemiramphidae","Hyporhamphus","Hyporhamphus gamberur","fish",,,,,FALSE,TRUE,
219271,"Chordata","Teleostei","Blenniiformes","Blenniidae","Ecsenius","Ecsenius midas","fish",,,,,FALSE,TRUE,
219179,"Chordata","Teleostei","Blenniiformes","Tripterygiidae","Enneapterygius","Enneapterygius abeli","fish",,2,2009,,TRUE,TRUE,
277297,"Chordata","Teleostei","Blenniiformes","Tripterygiidae","Enneapterygius","Enneapterygius altipinnis","fish",,1,2009,,TRUE,FALSE,
277327,"Chordata","Teleostei","Blenniiformes","Tripterygiidae","Enneapterygius","Enneapterygius obscurus","fish",,1,2009,,TRUE,TRUE,
712812,"Chordata","Teleostei","Blenniiformes","Tripterygiidae","Enneapterygius","Enneapterygius qirmiz","fish",,1,2009,,TRUE,TRUE,
219180,"Chordata","Teleostei","Blenniiformes","Tripterygiidae","Enneapterygius","Enneapterygius tutuilae","fish",,,,,FALSE,TRUE,
212049,"Chordata","Teleostei","Carangaria incertae sedis","Sphyraenidae","Sphyraena","Sphyraena qenie","fish",,,,,FALSE,TRUE,
159629,"Chordata","Teleostei","Carangiformes","Carangidae","Alectis","Alectis ciliaris","fish",,,,,FALSE,TRUE,
218391,"Chordata","Teleostei","Carangiformes","Carangidae","Carangoides","Carangoides bajad","fish",,,,,FALSE,TRUE,
218404,"Chordata","Teleostei","Carangiformes","Carangidae","Caranx","Caranx sexfasciatus","fish",,,,,FALSE,TRUE,
126848,"Chordata","Teleostei","Carangiformes","Echeneidae","Echeneis","Echeneis naucrates","fish",,,,,FALSE,TRUE,
218434,"Chordata","Teleostei","Carangiformes","Carangidae","Scomberoides","Scomberoides lysan","fish",,,,,FALSE,TRUE,
218853,"Chordata","Teleostei","Centrarchiformes","Cirrhitidae","Cirrhitichthys","Cirrhitichthys oxycephalus","fish",,,,,FALSE,TRUE,
218862,"Chordata","Teleostei","Centrarchiformes","Cirrhitidae","Cirrhitus","Cirrhitus pinnulatus","fish",,,,,FALSE,TRUE,
218707,"Chordata","Teleostei","Centrarchiformes","Kyphosidae","Kyphosus","Kyphosus bigibbus","fish",,1,,,TRUE,FALSE,
218708,"Chordata","Teleostei","Centrarchiformes","Kyphosidae","Kyphosus","Kyphosus cinerascens","fish",,1,,,TRUE,TRUE,
218865,"Chordata","Teleostei","Centrarchiformes","Cirrhitidae","Oxycirrhites","Oxycirrhites typus","fish",,,,,FALSE,TRUE,
218867,"Chordata","Teleostei","Centrarchiformes","Cirrhitidae","Paracirrhites","Paracirrhites forsteri","fish",,,,,FALSE,TRUE,
218350,"Chordata","Teleostei","Centrarchiformes","Terapontidae","Terapon","Terapon jarbua","fish",,1,,,TRUE,FALSE,
126420,"Chordata","Teleostei","Clupeiformes","Dorosomatidae","Herklotsichthys","Herklotsichthys punctatus","fish",,,,,FALSE,TRUE,
126424,"Chordata","Teleostei","Clupeiformes","Spratelloididae","Spratelloides","Spratelloides delicatulus","fish",,,,,FALSE,TRUE,
219990,"Chordata","Teleostei","Eupercaria incertae sedis","Caesionidae","Caesio","Caesio striata","fish",,,,,FALSE,TRUE,
218942,"Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Cheilinus","Cheilinus lunulatus","fish",,,,,FALSE,TRUE,
367242,"Chordata","Teleostei","Eupercaria incertae sedis","Gerreidae","Gerres","Gerres longirostris","fish",,,,,FALSE,TRUE,
218532,"Chordata","Teleostei","Eupercaria incertae sedis","Gerreidae","Gerres","Gerres methueni","fish",,,,,FALSE,TRUE,
218535,"Chordata","Teleostei","Eupercaria incertae sedis","Gerreidae","Gerres","Gerres oyena","fish",,1,,,TRUE,FALSE,
218990,"Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Halichoeres","Halichoeres scapularis","fish",,,,,FALSE,TRUE,
212061,"Chordata","Teleostei","Eupercaria incertae sedis","Lethrinidae","Lethrinus","Lethrinus lentjan","fish",,1,,,TRUE,FALSE,
218489,"Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus ehrenbergii","fish",,,,,FALSE,TRUE,
218490,"Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus fulviflamma","fish",,2,,,TRUE,FALSE,
218480,"Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus gibbus","fish",,,,,FALSE,TRUE,
218482,"Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus kasmira","fish",,,,,FALSE,TRUE,
218584,"Chordata","Teleostei","Eupercaria incertae sedis","Lethrinidae","Monotaxis","Monotaxis grandoculis","fish",,,,,FALSE,TRUE,
218552,"Chordata","Teleostei","Eupercaria incertae sedis","Haemulidae","Plectorhinchus","Plectorhinchus gaterinus","fish",,,,,FALSE,TRUE,
212213,"Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Thalassoma","Thalassoma purpureum","fish",,,,,FALSE,TRUE,
273590,"Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Thalassoma","Thalassoma rueppellii","fish",,,,,FALSE,TRUE,
217736,"Chordata","Teleostei","Gadiformes","Moridae","Physiculus","Physiculus marisrubri","fish",,,,,FALSE,TRUE,
277497,"Chordata","Teleostei","Gobiiformes","Gobiidae","Asterropteryx","Asterropteryx semipunctata","fish",,,,,FALSE,TRUE,
219466,"Chordata","Teleostei","Gobiiformes","Gobiidae","Feia","Feia nympha","fish",,2,2009,,TRUE,TRUE,
219479,"Chordata","Teleostei","Gobiiformes","Gobiidae","Gobiodon","Gobiodon citrinus","fish",,,,,FALSE,TRUE,
276932,"Chordata","Teleostei","Gobiiformes","Gobiidae","Gobiodon","Gobiodon prolixus","fish",,3,,,TRUE,TRUE,
219592,"Chordata","Teleostei","Gobiiformes","Gobiidae","Trimmatom","Trimmatom nanus","fish",,3,,,TRUE,TRUE,
217925,"Chordata","Teleostei","Holocentriformes","Holocentridae","Myripristis","Myripristis murdjan","fish",,,,,FALSE,TRUE,
159393,"Chordata","Teleostei","Holocentriformes","Holocentridae","Neoniphon","Neoniphon sammara","fish",,,,,FALSE,TRUE,
217940,"Chordata","Teleostei","Holocentriformes","Holocentridae","Sargocentron","Sargocentron caudimaculatum","fish",,,,,FALSE,TRUE,
217948,"Chordata","Teleostei","Holocentriformes","Holocentridae","Sargocentron","Sargocentron marisrubri","fish",,,,,FALSE,TRUE,
217941,"Chordata","Teleostei","Holocentriformes","Holocentridae","Sargocentron","Sargocentron punctatissimum","fish",,,,,FALSE,TRUE,
217950,"Chordata","Teleostei","Holocentriformes","Holocentridae","Sargocentron","Sargocentron spiniferum","fish",,,,,FALSE,TRUE,
712695,"Chordata","Teleostei","Kurtiformes","Apogonidae","Pristiapogon","Pristiapogon exostigma","fish",,,,,FALSE,TRUE,
151498,"Chordata","Teleostei","Mugiliformes","Mugilidae","Crenimugil","Crenimugil crenilabis","fish",,2,,,TRUE,TRUE,
126983,"Chordata","Teleostei","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","fish",,2,,,TRUE,FALSE,
218899,"Chordata","Teleostei","Mugiliformes","Mugilidae","Plicomugil","Plicomugil labiosus","fish",,,,,FALSE,TRUE,
218647,"Chordata","Teleostei","Mulliformes","Mullidae","Mulloidichthys","Mulloidichthys flavolineatus","fish",,,,,FALSE,TRUE,
218669,"Chordata","Teleostei","Mulliformes","Mullidae","Parupeneus","Parupeneus forsskali","fish",,,,,FALSE,TRUE,
217680,"Chordata","Teleostei","Myctophiformes","Myctophidae","Benthosema","Benthosema pterotum","fish",,,,,FALSE,TRUE,
276641,"Chordata","Teleostei","Ophidiiformes","Ophidiidae","Neobythites","Neobythites stefanovi","fish",,,,,FALSE,TRUE,
159289,"Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Abudefduf","Abudefduf sexfasciatus","fish",,,,,FALSE,TRUE,
212888,"Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Abudefduf","Abudefduf sordidus","fish",,,,,FALSE,TRUE,
212811,"Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Chromis","Chromis viridis","fish",,,,,FALSE,TRUE,
218782,"Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Chrysiptera","Chrysiptera unimaculata","fish",,,,,FALSE,TRUE,
212843,"Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Dascyllus","Dascyllus aruanus","fish",,,,,FALSE,TRUE,
218342,"Chordata","Teleostei","Ovalentaria incertae sedis","Plesiopidae","Plesiops","Plesiops coeruleolineatus","fish",,,,,FALSE,TRUE,
218332,"Chordata","Teleostei","Ovalentaria incertae sedis","Pseudochromidae","Pseudochromis","Pseudochromis olivaceus","fish",,,,,FALSE,TRUE,
1551095,"Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Stegastes lacrymatus","fish",,,,,FALSE,TRUE,
218168,"Chordata","Teleostei","Perciformes","Serranidae","Aethaloperca","Aethaloperca rogaa","fish",,,,,FALSE,TRUE,
219141,"Chordata","Teleostei","Perciformes","Bembropidae","Bembrops","Bembrops caudimacula","fish",,,,,FALSE,TRUE,
218174,"Chordata","Teleostei","Perciformes","Serranidae","Cephalopholis","Cephalopholis argus","fish",,1,,,TRUE,TRUE,
218188,"Chordata","Teleostei","Perciformes","Serranidae","Cephalopholis","Cephalopholis hemistiktos","fish",,1,,,TRUE,TRUE,
218189,"Chordata","Teleostei","Perciformes","Serranidae","Cephalopholis","Cephalopholis sexmaculata","fish",,,,,FALSE,TRUE,
218205,"Chordata","Teleostei","Perciformes","Serranidae","Epinephelus","Epinephelus tauvina","fish",,,,,FALSE,TRUE,
218278,"Chordata","Teleostei","Perciformes","Serranidae","Pseudanthias","Pseudanthias squamipinnis","fish",,,,,FALSE,TRUE,
219795,"Chordata","Teleostei","Pleuronectiformes","Bothidae","Bothus","Bothus pantherinus","fish",,1,,,TRUE,TRUE,
219845,"Chordata","Teleostei","Pleuronectiformes","Cynoglossidae","Cynoglossus","Cynoglossus acutirostris","fish",,,,,FALSE,TRUE,
217623,"Chordata","Teleostei","Stomiiformes","Stomiidae","Astronesthes","Astronesthes martensii","fish",,,,,FALSE,TRUE,
158736,"Chordata","Teleostei","Stomiiformes","Stomiidae","Stomias","Stomias affinis","fish",,,,,FALSE,TRUE,
274962,"Chordata","Teleostei","Stomiiformes","Phosichthyidae","Vinciguerria","Vinciguerria mabahiss","fish",,,,,FALSE,TRUE,
217992,"Chordata","Teleostei","Syngnathiformes","Syngnathidae","Corythoichthys","Corythoichthys flavofasciatus","fish",,,,,FALSE,TRUE,
217994,"Chordata","Teleostei","Syngnathiformes","Syngnathidae","Corythoichthys","Corythoichthys nigripectus","fish",,,,,FALSE,TRUE,
217993,"Chordata","Teleostei","Syngnathiformes","Syngnathidae","Corythoichthys","Corythoichthys schultzi","fish",,,,,FALSE,TRUE,
219928,"Chordata","Teleostei","Tetraodontiformes","Tetraodontidae","Arothron","Arothron stellatus","fish",,,,,FALSE,TRUE,
219874,"Chordata","Teleostei","Tetraodontiformes","Balistidae","Balistapus","Balistapus undulatus","fish",,,,,FALSE,TRUE,
219875,"Chordata","Teleostei","Tetraodontiformes","Balistidae","Balistoides","Balistoides viridescens","fish",,,,,FALSE,TRUE,
127403,"Chordata","Teleostei","Tetraodontiformes","Diodontidae","Diodon","Diodon hystrix","fish",,,,,FALSE,TRUE,
403462,"Chordata","Teleostei","Tetraodontiformes","Ostraciidae","Ostracion","Ostracion cubicum","fish",,,,,FALSE,TRUE,
219885,"Chordata","Teleostei","Tetraodontiformes","Balistidae","Pseudobalistes","Pseudobalistes fuscus","fish",,,,,FALSE,TRUE,
219887,"Chordata","Teleostei","Tetraodontiformes","Balistidae","Rhinecanthus","Rhinecanthus assasi","fish",,,,,FALSE,TRUE,
126404,"Chordata","Teleostei","Trachichthyiformes","Trachichthyidae","Hoplostethus","Hoplostethus mediterraneus","fish",,,,,FALSE,TRUE,
137207,"Chordata",,"Testudines","Cheloniidae","Eretmochelys","Eretmochelys imbricata","turtle","CR",1,2011,,TRUE,FALSE,
